n, chi2, alfa, beta, gama
9876, 4.022379, 3.5518, 0.8849, -0.3992
9877, 3.661763, 3.5993, 0.9104, -0.4174
9878, 3.283539, 3.6262, 0.8956, -0.4056
9879, 3.629053, 3.7750, 0.8439, -0.4282
9880, 5.679517, 3.8152, 0.8803, -0.2967
9881, 5.799811, 3.7615, 0.8954, -0.3920
9882, 5.060184, 3.8037, 0.8894, -0.2764
9883, 4.231809, 3.9023, 0.8740, -0.3459
9884, 5.103577, 4.0541, 0.9265, -0.2125
9885, 5.729898, 4.0790, 0.8686, -0.3184
9886, 5.923628, 4.0446, 0.9189, -0.2021
9887, 4.548819, 4.1924, 0.8152, -0.3699
9888, 5.079940, 4.3116, 0.8071, -0.3922
9889, 4.930640, 4.3783, 0.8001, -0.3912
9890, 3.982184, 4.4667, 0.7639, -0.4915
9891, 4.512487, 4.4809, 0.7716, -0.4990
9892, 5.556644, 4.2569, 0.8158, -0.4452
9893, 5.984282, 4.1569, 0.7555, -0.5020
9894, 4.684515, 3.9993, 0.7978, -0.4545
9895, 3.679677, 3.9517, 0.8331, -0.4117
9896, 5.157706, 3.7561, 0.8383, -0.3890
9897, 3.904294, 3.7616, 0.8895, -0.4265
9898, 3.565573, 3.8245, 0.8411, -0.4247
9899, 4.416244, 3.9167, 0.8708, -0.3089
9900, 6.326232, 4.0080, 0.9214, -0.2024
9901, 6.059295, 3.8869, 0.9003, -0.2764
9902, 14.919269, 3.8800, 0.7473, -0.5019
9903, 13.926563, 3.7887, 0.7915, -0.3622
9904, 5.657008, 3.6601, 0.9133, -0.3872
9905, 4.560751, 3.7451, 0.8444, -0.3855
9906, 3.464624, 3.8125, 0.8462, -0.4245
9907, 3.225994, 3.8198, 0.8478, -0.4461
9908, 4.250020, 3.7887, 0.8918, -0.3488
9909, 4.202306, 3.8209, 0.8785, -0.4165
9910, 3.580293, 3.8050, 0.8656, -0.4040
9911, 5.332410, 3.7590, 0.9083, -0.2507
9912, 3.326438, 3.6657, 0.8775, -0.3913
9913, 4.534051, 3.5851, 0.9188, -0.3008
9914, 6.388101, 3.6681, 0.9178, -0.3269
9915, 6.852975, 3.7177, 0.9099, -0.4252
9916, 4.392922, 3.6153, 0.9020, -0.4321
9917, 4.583836, 3.4548, 0.9329, -0.3028
9918, 3.227213, 3.4823, 0.9277, -0.3823
9919, 4.687157, 3.4152, 0.9219, -0.3376
9920, 6.670583, 3.5191, 0.9195, -0.2766
9921, 9.164408, 3.4407, 0.8840, -0.4666
9922, 4.589621, 3.5067, 0.9206, -0.3157
9923, 4.623228, 3.4500, 0.8895, -0.4139
9924, 4.530690, 3.4650, 0.8995, -0.3595
9925, 4.841405, 3.4257, 0.9342, -0.3068
9926, 6.636712, 3.4799, 0.9646, -0.2614
9927, 8.120125, 3.4348, 0.9903, -0.1938
9928, 9.296510, 3.3652, 0.9849, -0.2927
9929, 5.494372, 3.2334, 0.9754, -0.2693
9930, 5.153879, 3.2350, 0.9850, -0.2650
9931, 7.529151, 3.0486, 0.9661, -0.4090
9932, 7.944681, 2.9248, 1.0095, -0.4070
9933, 8.376728, 3.0805, 1.0013, -0.4030
9934, 8.728394, 2.9433, 0.9952, -0.4169
9935, 6.545337, 3.1914, 0.9489, -0.3444
9936, 7.682295, 3.1407, 1.0148, -0.3018
9937, 9.196275, 3.1369, 0.9522, -0.3108
9938, 12.861989, 3.2394, 0.8714, -0.4382
9939, 11.223729, 3.3009, 0.9098, -0.4711
9940, 5.833266, 3.3777, 0.9708, -0.2914
9941, 8.814293, 3.3070, 1.0210, -0.2074
9942, 12.291837, 3.3711, 1.0809, -0.2021
9943, 15.919685, 3.2124, 1.1092, -0.1983
9944, 13.462085, 3.2079, 1.0364, -0.2351
9945, 8.864451, 3.4581, 1.0374, -0.1785
9946, 8.301103, 3.3437, 1.0245, -0.1903
9947, 11.592337, 3.4331, 1.0381, -0.2297
9948, 12.600450, 3.3967, 1.1062, -0.1769
9949, 12.532343, 3.3527, 1.0746, -0.1361
9950, 13.840950, 3.5598, 1.0770, -0.1856
9951, 5.619708, 3.4442, 0.9512, -0.2544
9952, 4.247701, 3.3840, 0.9398, -0.3245
9953, 4.467246, 3.3769, 0.9362, -0.3246
9954, 4.916167, 3.4447, 0.9513, -0.2790
9955, 4.772097, 3.4906, 0.8820, -0.3756
9956, 5.601446, 3.5730, 0.8938, -0.3326
9957, 5.755126, 3.6161, 0.9203, -0.3388
9958, 5.168712, 3.4300, 0.9126, -0.3626
9959, 6.656529, 3.3934, 0.9534, -0.3975
9960, 4.579633, 3.4195, 0.9195, -0.4144
9961, 7.906184, 3.5797, 0.8494, -0.4007
9962, 5.995792, 3.4346, 0.8988, -0.4424
9963, 9.794154, 3.5024, 0.8678, -0.4797
9964, 6.748480, 3.6217, 0.8549, -0.4606
9965, 4.557033, 3.5612, 0.8756, -0.4349
9966, 4.036667, 3.6466, 0.8706, -0.3780
9967, 5.885682, 3.6877, 0.8480, -0.4663
9968, 6.090252, 3.7893, 0.8159, -0.4286
9969, 5.915506, 3.7708, 0.8119, -0.4546
9970, 8.369873, 3.7652, 0.8031, -0.4094
9971, 5.096671, 3.7373, 0.8892, -0.4527
9972, 4.395027, 3.6834, 0.9187, -0.2876
9973, 5.048747, 3.7954, 0.9049, -0.2886
9974, 3.913532, 3.7984, 0.8727, -0.3998
9975, 3.408220, 3.7707, 0.8505, -0.4245
9976, 3.163746, 3.8228, 0.8604, -0.4445
9977, 3.644413, 3.9246, 0.8384, -0.4688
9978, 8.958408, 3.7781, 0.8944, -0.4616
9979, 8.936329, 3.7621, 0.8060, -0.4971
9980, 4.713955, 3.6848, 0.8724, -0.3571
9981, 5.984874, 3.6396, 0.9115, -0.4171
9982, 6.540559, 3.7547, 0.9011, -0.3600
9983, 4.816703, 3.6153, 0.9122, -0.3679
9984, 7.184361, 3.4333, 0.8813, -0.4069
9985, 7.936860, 3.4866, 0.9482, -0.3433
9986, 4.816583, 3.3771, 0.9560, -0.2823
9987, 6.696807, 3.6292, 0.9597, -0.2113
9988, 5.912702, 3.7620, 0.9264, -0.2613
9989, 4.726657, 3.9062, 0.8862, -0.3131
9990, 4.469771, 3.9005, 0.8712, -0.4484
9991, 7.859535, 3.8277, 0.8252, -0.3637
9992, 3.619146, 3.9210, 0.8513, -0.3861
9993, 5.389199, 3.8743, 0.8244, -0.3851
9994, 5.100975, 4.0772, 0.8585, -0.3211
9995, 4.942784, 4.0844, 0.8397, -0.3075
9996, 17.174525, 4.1127, 0.8822, -0.3396
9997, 3.815606, 4.1480, 0.8133, -0.4326
9998, 7.942591, 4.1997, 0.7335, -0.5121
9999, 6.928360, 4.4157, 0.7689, -0.3645
10000, 9.534717, 4.3773, 0.7606, -0.3488
10001, 6.165939, 4.4979, 0.7946, -0.2922
10002, 8.038237, 4.5294, 0.9798, -0.1910
10003, 7.603686, 4.2846, 0.9811, -0.1791
10004, 7.928847, 4.3523, 1.0029, -0.1809
10005, 7.703151, 4.4115, 0.9570, -0.1622
10006, 5.077004, 4.4253, 0.8900, -0.2158
10007, 6.509708, 4.3209, 0.8954, -0.2013
10008, 4.852798, 4.3080, 0.8726, -0.2338
10009, 4.755035, 4.3047, 0.8136, -0.3518
10010, 5.448168, 4.3345, 0.7993, -0.3368
10011, 4.875793, 4.3107, 0.8053, -0.3491
10012, 4.285429, 4.1175, 0.8191, -0.3946
10013, 5.187237, 4.2192, 0.8347, -0.2815
10014, 6.751273, 4.2555, 0.8309, -0.3935
10015, 4.554178, 4.3010, 0.7989, -0.4865
10016, 5.946426, 4.4490, 0.7485, -0.4042
10017, 4.820378, 4.4101, 0.8835, -0.2261
10018, 6.379562, 4.4504, 0.8643, -0.2586
10019, 8.030223, 4.4976, 0.9715, -0.1781
10020, 9.212295, 4.5026, 0.8902, -0.1743
10021, 7.116921, 4.4987, 0.9324, -0.1729
10022, 7.915454, 4.3642, 0.9676, -0.2032
10023, 4.443450, 4.3085, 0.8941, -0.2217
10024, 4.631537, 4.3905, 0.8196, -0.3031
10025, 5.197110, 4.5580, 0.8427, -0.2322
10026, 5.868207, 4.7587, 0.8776, -0.2271
10027, 8.124342, 4.6890, 0.9665, -0.1589
10028, 7.217123, 4.6156, 0.8444, -0.2058
10029, 8.100391, 4.4008, 0.8380, -0.3095
10030, 4.774920, 4.3547, 0.8310, -0.2970
10031, 5.301652, 4.3055, 0.8282, -0.2799
10032, 5.097698, 4.1282, 0.8387, -0.3081
10033, 9.002930, 4.0650, 0.8495, -0.5010
10034, 9.535446, 3.9393, 0.7997, -0.5296
10035, 11.019742, 3.9164, 0.8038, -0.5320
10036, 7.333466, 4.0569, 0.7508, -0.4871
10037, 7.160851, 4.0443, 0.7824, -0.5147
10038, 4.515922, 4.0860, 0.7944, -0.4082
10039, 5.429186, 4.0706, 0.7849, -0.4732
10040, 5.164651, 3.9984, 0.7953, -0.4677
10041, 6.395876, 3.9747, 0.8214, -0.5120
10042, 5.885427, 3.9698, 0.8694, -0.4078
10043, 4.935529, 4.1589, 0.7769, -0.4630
10044, 4.448333, 4.1088, 0.8277, -0.3774
10045, 9.142863, 4.0893, 0.8572, -0.4672
10046, 3.646799, 4.0843, 0.8002, -0.4599
10047, 4.552211, 4.0665, 0.8375, -0.3856
10048, 3.752571, 4.1427, 0.7911, -0.4933
10049, 9.028735, 4.2013, 0.7984, -0.5456
10050, 5.704166, 4.3875, 0.7849, -0.3444
10051, 5.525194, 4.3479, 0.7461, -0.4695
10052, 4.491716, 4.2486, 0.7723, -0.5159
10053, 3.420533, 4.2206, 0.7788, -0.4736
10054, 4.865864, 4.3531, 0.7715, -0.5207
10055, 5.298069, 4.4590, 0.7591, -0.4009
10056, 6.158254, 4.4261, 0.7812, -0.3438
10057, 4.012305, 4.3421, 0.7696, -0.4968
10058, 3.674744, 4.1918, 0.7876, -0.4712
10059, 4.559787, 4.2706, 0.7936, -0.5047
10060, 4.186296, 4.2638, 0.7827, -0.4922
10061, 7.117660, 4.3209, 0.8104, -0.5161
10062, 8.627944, 4.3441, 0.7100, -0.4835
10063, 5.807824, 4.2428, 0.7364, -0.4727
10064, 5.657685, 4.2003, 0.7493, -0.4946
10065, 3.790475, 4.0439, 0.8173, -0.4785
10066, 7.257104, 3.9913, 0.7954, -0.5167
10067, 9.468532, 4.0162, 0.8675, -0.4658
10068, 10.840727, 3.9053, 0.7928, -0.3918
10069, 6.942099, 3.9425, 0.8587, -0.2812
10070, 8.640643, 4.0713, 0.9360, -0.1737
10071, 7.425262, 4.1305, 0.8333, -0.2830
10072, 4.972781, 4.1998, 0.9440, -0.2095
10073, 10.330330, 4.1387, 0.8919, -0.2760
10074, 5.877957, 4.0710, 0.8937, -0.2346
10075, 4.624618, 4.0265, 0.8669, -0.2818
10076, 4.909468, 4.0986, 0.8490, -0.3282
10077, 6.676428, 4.0773, 0.8485, -0.4030
10078, 4.860663, 4.0650, 0.7890, -0.4504
10079, 4.385808, 3.9634, 0.8512, -0.4311
10080, 6.388729, 3.9272, 0.7979, -0.4944
10081, 6.528986, 3.9626, 0.8582, -0.4602
10082, 4.870558, 4.0870, 0.7853, -0.4641
10083, 3.730135, 4.0395, 0.8162, -0.4133
10084, 9.053133, 4.0746, 0.7722, -0.5379
10085, 14.745755, 4.1489, 0.7356, -0.3918
10086, 13.232777, 4.0614, 0.7525, -0.3784
10087, 5.938927, 4.0284, 0.8826, -0.2841
10088, 5.468099, 4.0631, 0.7884, -0.4172
10089, 7.005471, 4.2794, 0.8392, -0.3217
10090, 8.659512, 4.2031, 0.9256, -0.2520
10091, 7.349134, 4.2215, 0.8459, -0.3477
10092, 6.091702, 4.1994, 0.9268, -0.1926
10093, 10.303853, 4.1996, 0.9350, -0.1635
10094, 4.366006, 4.1617, 0.8220, -0.3689
10095, 4.211385, 4.2614, 0.8127, -0.3569
10096, 5.041044, 4.2461, 0.7954, -0.3710
10097, 3.699824, 4.2277, 0.7756, -0.4564
10098, 5.829293, 4.2372, 0.7777, -0.3953
10099, 5.402895, 4.2743, 0.8106, -0.3206
10100, 4.509543, 4.2877, 0.7963, -0.4891
10101, 5.362459, 4.2426, 0.7601, -0.4725
10102, 6.014865, 4.2242, 0.7362, -0.4680
10103, 6.963966, 4.0002, 0.7997, -0.3837
10104, 4.323806, 4.0534, 0.8359, -0.3617
10105, 5.600542, 3.8936, 0.8825, -0.2647
10106, 5.015020, 3.6924, 0.9077, -0.2740
10107, 6.421733, 3.6255, 0.9267, -0.2393
10108, 5.586960, 3.6394, 0.9354, -0.2382
10109, 6.065869, 3.6224, 0.9388, -0.2657
10110, 4.061263, 3.4328, 0.9399, -0.3861
10111, 3.992404, 3.6999, 0.9028, -0.3202
10112, 4.824386, 3.6311, 0.9282, -0.3048
10113, 7.653401, 3.5367, 0.9731, -0.2237
10114, 7.131521, 3.5513, 0.9468, -0.2902
10115, 8.730912, 3.5777, 0.9340, -0.3519
10116, 11.823379, 3.6197, 0.9506, -0.3169
10117, 7.930452, 3.6565, 0.9180, -0.3471
10118, 7.202124, 3.5670, 0.9300, -0.3551
10119, 8.910616, 3.6549, 0.8148, -0.3985
10120, 7.393912, 3.6617, 0.8729, -0.4820
10121, 3.740930, 3.5780, 0.8839, -0.3752
10122, 3.312038, 3.5949, 0.8864, -0.4033
10123, 3.990145, 3.6103, 0.9134, -0.3127
10124, 8.275334, 3.6074, 0.8707, -0.3253
10125, 7.745084, 3.6419, 0.8506, -0.3617
10126, 9.649997, 3.5992, 0.8953, -0.2853
10127, 4.138857, 3.5778, 0.9190, -0.3405
10128, 4.070902, 3.6065, 0.9123, -0.4236
10129, 6.330538, 3.5351, 0.9509, -0.2296
10130, 7.813126, 3.5422, 0.9577, -0.2810
10131, 8.795535, 3.3806, 0.9292, -0.2834
10132, 7.681262, 3.2341, 1.0012, -0.2726
10133, 8.011356, 3.1498, 0.9831, -0.4183
10134, 8.187979, 3.0456, 0.9541, -0.4122
10135, 13.169414, 2.9869, 0.9255, -0.4254
10136, 5.783742, 3.0169, 0.9934, -0.3848
10137, 4.520776, 3.2427, 0.9652, -0.3709
10138, 3.745053, 3.4228, 0.9355, -0.3318
10139, 3.772281, 3.4042, 0.9284, -0.3479
10140, 8.981961, 3.3956, 0.9717, -0.3296
10141, 10.229090, 3.3449, 0.9164, -0.3026
10142, 10.285298, 3.4579, 0.9477, -0.2238
10143, 10.145778, 3.5453, 0.9646, -0.2694
10144, 7.331493, 3.4634, 1.0135, -0.2168
10145, 4.607836, 3.5407, 0.9194, -0.3055
10146, 13.446084, 3.6312, 0.9513, -0.2911
10147, 13.583120, 3.4756, 1.0356, -0.2348
10148, 14.959123, 3.3805, 0.9976, -0.2698
10149, 6.055210, 3.3349, 0.9796, -0.2909
10150, 5.077854, 3.2734, 0.9316, -0.3904
10151, 6.739981, 3.1546, 0.9919, -0.3609
10152, 4.493404, 3.2471, 0.9579, -0.3257
10153, 6.882731, 3.2213, 0.9852, -0.3400
10154, 4.598739, 3.3640, 0.9216, -0.3677
10155, 4.911413, 3.4371, 0.9554, -0.2651
10156, 4.562610, 3.2759, 0.9445, -0.3587
10157, 5.674293, 3.3320, 0.9188, -0.4192
10158, 8.342534, 3.3273, 0.9267, -0.4554
10159, 9.228728, 3.3537, 0.8767, -0.4041
10160, 8.299209, 3.5696, 0.9236, -0.4377
10161, 8.717030, 3.3228, 0.8906, -0.3969
10162, 4.472261, 3.3777, 0.9316, -0.3312
10163, 7.733239, 3.4180, 0.8871, -0.3345
10164, 3.985363, 3.3659, 0.9546, -0.3100
10165, 6.847426, 3.3370, 0.9119, -0.4388
10166, 4.622126, 3.2360, 0.9779, -0.2953
10167, 5.776438, 3.1505, 0.9577, -0.3810
10168, 9.975253, 3.1017, 1.0241, -0.2963
10169, 7.895811, 3.0105, 1.0423, -0.2453
10170, 7.175837, 3.0142, 0.9842, -0.3341
10171, 9.964035, 3.0457, 0.9981, -0.4315
10172, 8.575456, 3.1075, 0.9948, -0.4166
10173, 6.432475, 3.1403, 0.9512, -0.3531
10174, 5.951752, 3.1564, 0.9680, -0.3233
10175, 5.190313, 3.0639, 1.0096, -0.3235
10176, 5.477853, 3.0481, 1.0034, -0.3248
10177, 5.767959, 2.9907, 1.0062, -0.3669
10178, 6.789025, 2.9245, 1.0075, -0.3818
10179, 8.682606, 3.1087, 0.9975, -0.4049
10180, 5.435538, 3.0987, 1.0015, -0.3348
10181, 5.479722, 3.1197, 0.9757, -0.3971
10182, 5.437989, 3.1582, 0.9675, -0.3759
10183, 7.899248, 2.9708, 0.9949, -0.3054
10184, 10.681080, 2.8915, 1.0827, -0.1930
10185, 10.208629, 2.9663, 1.0614, -0.2212
10186, 6.963467, 2.9286, 1.0283, -0.2728
10187, 7.451722, 2.9163, 1.0320, -0.3593
10188, 7.673985, 2.9075, 1.0034, -0.3934
10189, 7.646710, 3.0611, 1.0289, -0.2691
10190, 10.653826, 3.0484, 1.0910, -0.1736
10191, 10.716680, 3.0771, 1.0632, -0.2118
10192, 8.826842, 3.0099, 1.0029, -0.2517
10193, 6.591362, 2.9356, 1.0015, -0.3496
10194, 7.413757, 2.9136, 1.0105, -0.3034
10195, 6.663225, 2.9551, 1.0313, -0.2672
10196, 5.653207, 3.0842, 1.0158, -0.2824
10197, 5.258660, 3.0405, 0.9964, -0.3428
10198, 10.998329, 2.9512, 1.0775, -0.2102
10199, 6.289510, 3.0331, 0.9766, -0.3565
10200, 6.159742, 2.8870, 1.0302, -0.2977
10201, 6.117711, 2.9575, 1.0026, -0.3295
10202, 7.054654, 3.1825, 0.9598, -0.4264
10203, 7.501535, 3.3065, 0.9036, -0.3614
10204, 6.779459, 3.2678, 0.9799, -0.2399
10205, 6.259633, 3.1607, 0.9489, -0.4092
10206, 7.383223, 2.9191, 0.9932, -0.3353
10207, 7.361626, 2.9523, 1.0121, -0.2871
10208, 7.172431, 2.8890, 1.0404, -0.2634
10209, 7.636018, 2.9962, 1.0259, -0.3636
10210, 8.586600, 3.1234, 1.0048, -0.3333
10211, 9.479096, 3.2593, 0.9967, -0.2934
10212, 7.601914, 3.3140, 0.9831, -0.3425
10213, 5.131651, 3.3699, 0.9454, -0.2919
10214, 3.608171, 3.5283, 0.9116, -0.3550
10215, 8.713848, 3.4474, 0.8839, -0.4613
10216, 8.091926, 3.4035, 0.8684, -0.4211
10217, 5.542759, 3.2491, 0.9438, -0.3979
10218, 5.823754, 3.1829, 0.9524, -0.3906
10219, 6.874751, 3.1796, 0.9685, -0.4213
10220, 7.157715, 3.2484, 0.9111, -0.3700
10221, 4.786996, 3.1921, 0.9766, -0.3336
10222, 5.194296, 3.4574, 0.8906, -0.3686
10223, 5.254291, 3.5037, 0.9029, -0.3481
10224, 3.643279, 3.6651, 0.8818, -0.3813
10225, 5.594663, 3.8143, 0.9191, -0.2444
10226, 6.435336, 3.8880, 0.9082, -0.2525
10227, 5.798398, 3.7423, 0.9295, -0.2341
10228, 4.864532, 3.6275, 0.8847, -0.3426
10229, 4.425375, 3.5551, 0.9247, -0.3604
10230, 3.808292, 3.3993, 0.9398, -0.3643
10231, 6.581571, 3.4122, 0.9390, -0.2773
10232, 4.128643, 3.5276, 0.8853, -0.3734
10233, 3.301915, 3.5217, 0.9148, -0.3785
10234, 5.361434, 3.5620, 0.9233, -0.3892
10235, 7.035020, 3.6294, 0.8510, -0.4619
10236, 4.810775, 3.6263, 0.8733, -0.3601
10237, 3.427404, 3.7242, 0.8582, -0.4255
10238, 3.411482, 3.5778, 0.9069, -0.3631
10239, 4.720554, 3.6568, 0.8953, -0.3271
10240, 10.603522, 3.7509, 0.8534, -0.5182
10241, 9.304855, 3.7457, 0.8413, -0.5081
10242, 5.527898, 3.8334, 0.8207, -0.4385
10243, 4.497935, 3.8506, 0.8246, -0.4198
10244, 7.959935, 3.7853, 0.8431, -0.5028
10245, 5.012313, 3.7594, 0.8511, -0.4742
10246, 6.810452, 3.7351, 0.8052, -0.4423
10247, 8.208010, 3.7355, 0.8406, -0.4860
10248, 6.439682, 3.6905, 0.9417, -0.2156
10249, 8.890614, 3.6487, 0.9282, -0.3569
10250, 4.133539, 3.7123, 0.8964, -0.3205
10251, 3.958212, 3.6084, 0.8665, -0.3944
10252, 5.664931, 3.6867, 0.8271, -0.4459
10253, 5.718582, 3.7156, 0.9107, -0.2460
10254, 4.103807, 3.6493, 0.8680, -0.3840
10255, 5.593677, 3.7034, 0.9377, -0.2378
10256, 7.111327, 3.7750, 0.9887, -0.2007
10257, 6.395077, 3.8405, 0.9428, -0.2275
10258, 5.477344, 3.9552, 0.8809, -0.3290
10259, 5.776820, 3.9716, 0.7785, -0.4985
10260, 4.514134, 3.9766, 0.8023, -0.4531
10261, 3.371464, 3.7240, 0.8711, -0.4117
10262, 3.530978, 3.7814, 0.8421, -0.4362
10263, 5.646860, 3.8128, 0.8911, -0.3472
10264, 5.511479, 3.8859, 0.8463, -0.3385
10265, 6.032947, 4.0551, 0.8483, -0.4006
10266, 5.465011, 4.0606, 0.7709, -0.4980
10267, 5.112040, 4.0095, 0.8523, -0.3773
10268, 5.111192, 3.8840, 0.8658, -0.4283
10269, 3.919197, 4.0886, 0.8138, -0.4064
10270, 5.123089, 4.0870, 0.8392, -0.4334
10271, 6.959569, 4.0607, 0.7569, -0.4737
10272, 8.619443, 4.0023, 0.8470, -0.5104
10273, 10.124491, 4.0705, 0.8638, -0.3834
10274, 13.512347, 3.9232, 0.7978, -0.5456
10275, 3.485170, 3.8079, 0.8382, -0.4629
10276, 6.087352, 3.8216, 0.8650, -0.4826
10277, 4.675055, 3.7779, 0.8538, -0.3723
10278, 4.977803, 3.8251, 0.8891, -0.3824
10279, 5.419746, 3.8482, 0.8785, -0.4610
10280, 7.667048, 3.8034, 0.8702, -0.2954
10281, 7.264320, 3.9133, 0.7870, -0.4317
10282, 11.503536, 4.0602, 0.7553, -0.3968
10283, 4.087006, 4.1306, 0.7872, -0.4805
10284, 6.665107, 4.2200, 0.8224, -0.4709
10285, 5.542048, 4.1680, 0.7741, -0.4503
10286, 14.275109, 4.0513, 0.7516, -0.3714
10287, 4.543333, 4.2249, 0.8158, -0.4591
10288, 3.906163, 4.1354, 0.7883, -0.4374
10289, 6.272308, 4.0997, 0.8312, -0.4993
10290, 6.608199, 4.2599, 0.7618, -0.5342
10291, 5.280906, 4.2194, 0.7698, -0.5156
10292, 4.727791, 4.2942, 0.7594, -0.4783
10293, 4.318587, 4.2283, 0.7767, -0.5137
10294, 6.254071, 4.2549, 0.7738, -0.5378
10295, 3.581223, 4.1859, 0.7819, -0.4689
10296, 5.376841, 4.1460, 0.7739, -0.4579
10297, 7.977258, 4.0577, 0.8396, -0.5103
10298, 6.993041, 4.0847, 0.7973, -0.5293
10299, 3.640420, 4.1247, 0.8130, -0.4282
10300, 4.771350, 4.1247, 0.8316, -0.3231
10301, 4.675814, 4.1935, 0.8073, -0.3856
10302, 4.101980, 4.0052, 0.8175, -0.4012
10303, 3.949137, 4.1146, 0.8116, -0.4671
10304, 3.929166, 4.1365, 0.7918, -0.4261
10305, 4.074377, 3.9760, 0.8315, -0.4606
10306, 4.249833, 3.8595, 0.8298, -0.4040
10307, 4.094271, 3.7462, 0.8618, -0.4576
10308, 3.372659, 3.7539, 0.8639, -0.4079
10309, 7.479746, 3.7560, 0.7984, -0.4555
10310, 6.725265, 3.9930, 0.8141, -0.3564
10311, 4.252701, 3.8925, 0.8656, -0.3997
10312, 6.305717, 3.6974, 0.9028, -0.4224
10313, 5.028002, 3.6781, 0.8933, -0.3187
10314, 3.853222, 3.8264, 0.8636, -0.3650
10315, 4.524477, 3.8045, 0.8813, -0.4503
10316, 6.441507, 3.7672, 0.8152, -0.4337
10317, 4.232290, 3.7111, 0.9021, -0.3585
10318, 5.854286, 3.7609, 0.8713, -0.3195
10319, 4.797443, 3.8393, 0.8232, -0.4124
10320, 5.421993, 3.9229, 0.8854, -0.3299
10321, 4.170197, 3.8671, 0.8192, -0.4510
10322, 3.488358, 3.7469, 0.8577, -0.4048
10323, 5.069318, 3.7642, 0.8911, -0.4163
10324, 5.228572, 3.6876, 0.8840, -0.3294
10325, 10.017219, 3.7177, 0.9090, -0.3938
10326, 9.822663, 3.6698, 0.9143, -0.4486
10327, 3.944084, 3.6577, 0.8555, -0.4138
10328, 5.161336, 3.4953, 0.9295, -0.2924
10329, 6.338849, 3.5713, 0.8872, -0.3315
10330, 8.949279, 3.6048, 0.8178, -0.4357
10331, 18.997745, 3.6370, 0.7948, -0.3733
10332, 14.046637, 3.6012, 0.8630, -0.3001
10333, 10.715856, 3.4654, 0.9585, -0.3625
10334, 6.047204, 3.3816, 0.9721, -0.2397
10335, 7.115325, 3.3221, 0.9938, -0.2414
10336, 7.090949, 3.1555, 0.9373, -0.3990
10337, 4.881869, 3.3219, 0.9225, -0.3939
10338, 4.203636, 3.3111, 0.9585, -0.3338
10339, 5.402353, 3.3455, 0.9638, -0.3800
10340, 9.007804, 3.4005, 0.8891, -0.4561
10341, 6.193398, 3.3549, 0.9107, -0.3534
10342, 5.603503, 3.2893, 0.9337, -0.4096
10343, 3.696865, 3.4539, 0.9015, -0.3929
10344, 4.400109, 3.5646, 0.8907, -0.3685
10345, 5.260810, 3.7211, 0.9165, -0.2905
10346, 7.708566, 3.7391, 0.8163, -0.4174
10347, 7.503219, 3.6062, 0.8379, -0.4542
10348, 8.721143, 3.7424, 0.8034, -0.4045
10349, 7.432609, 3.6734, 0.9007, -0.2744
10350, 3.325706, 3.7299, 0.8735, -0.4186
10351, 3.792254, 3.6802, 0.8582, -0.4022
10352, 6.200477, 3.6507, 0.9172, -0.2520
10353, 5.759388, 3.6122, 0.9382, -0.2395
10354, 5.960682, 3.6729, 0.9280, -0.2301
10355, 4.128616, 3.7087, 0.8957, -0.3208
10356, 4.116892, 3.5817, 0.9208, -0.3341
10357, 4.637196, 3.6620, 0.8643, -0.4617
10358, 5.292077, 3.7221, 0.8741, -0.4648
10359, 5.147229, 3.8169, 0.8710, -0.4631
10360, 7.529081, 3.8795, 0.8801, -0.4354
10361, 6.951148, 3.9631, 0.7957, -0.4259
10362, 10.487478, 3.8524, 0.8004, -0.3925
10363, 4.379832, 3.9752, 0.8285, -0.4874
10364, 3.621782, 3.9198, 0.8263, -0.4514
10365, 3.887270, 3.9230, 0.8129, -0.4614
10366, 4.187503, 3.9475, 0.8257, -0.3930
10367, 3.523045, 3.8162, 0.8508, -0.4585
10368, 3.908136, 3.8444, 0.8698, -0.3847
10369, 3.452187, 3.9886, 0.8309, -0.4081
10370, 5.386102, 4.0651, 0.7645, -0.5065
10371, 3.987617, 4.1943, 0.7821, -0.5004
10372, 6.925593, 4.1722, 0.7616, -0.4391
10373, 5.987130, 4.2483, 0.8187, -0.4572
10374, 4.090661, 4.0288, 0.8366, -0.4415
10375, 3.308367, 3.9948, 0.8212, -0.4691
10376, 6.023901, 3.9538, 0.8345, -0.5019
10377, 3.570513, 3.8466, 0.8499, -0.4358
10378, 2.948145, 3.6755, 0.8902, -0.4311
10379, 5.576770, 3.5537, 0.9379, -0.3173
10380, 5.836729, 3.4771, 0.9601, -0.2618
10381, 10.504276, 3.4480, 0.9646, -0.3477
10382, 15.020435, 3.4861, 0.8263, -0.4933
10383, 13.975761, 3.5949, 0.8216, -0.5152
10384, 14.285058, 3.6969, 0.7878, -0.4045
10385, 3.290843, 3.7557, 0.8777, -0.4426
10386, 3.525970, 3.7633, 0.8523, -0.4085
10387, 7.472998, 3.9209, 0.8813, -0.3450
10388, 4.112395, 3.8731, 0.8661, -0.3981
10389, 6.401915, 3.8337, 0.8529, -0.4887
10390, 4.334379, 3.9502, 0.8507, -0.3790
10391, 3.746417, 4.1265, 0.8117, -0.4137
10392, 4.989047, 4.0786, 0.8335, -0.4631
